t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,ice_active
86.0,272.29000000000076,575.7128952748795,0.004002648603594006,0.11555849844843769,500003000.0,0.0,2.2298698571770285e-06,5e-06,1.0417948221105966e-07,0.0,2.3222007983598763e-05,0.0,3.254795466891253e-06,0.0,0
87.0,272.28000000000077,575.2684718155506,0.003986349327370631,0.1155403881415229,500003000.0,0.0,2.328729498456035e-06,5e-06,9.885964127900624e-08,0.0,2.644955397997453e-05,0.0,3.3685235921779956e-06,0.0,0
88.0,272.2700000000008,574.8136008476765,0.003944656242246047,0.1154940624913845,500003000.0,0.0,2.422356627928788e-06,5e-06,9.362712947275311e-08,0.0,2.9769769022523876e-05,0.0,3.4519170131802784e-06,0.0,0
89.0,272.2600000000008,574.3515560481726,0.003884173545184666,0.11542685949464948,500003000.0,0.0,2.5109416853607055e-06,5e-06,8.858505743191768e-08,0.0,3.31566847015659e-05,0.0,3.5092652716683043e-06,0.0,0
90.0,272.2500000000008,573.8850565863028,0.003810581863546325,0.11534509095949597,500003000.0,0.0,2.5947414641919372e-06,5e-06,8.379977883123153e-08,0.0,3.65884064790479e-05,0.0,3.5449778866731155e-06,0.0,0
91.0,272.2400000000008,573.4162891054602,0.003728608654897325,0.11525400961655241,500003000.0,0.0,2.6740516796867803e-06,5e-06,7.931021549484319e-08,0.0,4.004705722971005e-05,0.0,3.563290226905397e-06,0.0,0
92.0,272.2300000000008,572.9469541982157,0.0036420631692080097,0.11515784796578665,500003000.0,0.0,2.749186672859935e-06,5e-06,7.513499317315485e-08,0.0,4.3518499151958386e-05,0.0,3.5680685152822204e-06,0.0,0
93.0,272.2200000000008,572.478326715726,0.003553914472928188,0.11505990496992013,500003000.0,0.0,2.8204646572521824e-06,5e-06,7.127798439224739e-08,0.0,4.6991921693652916e-05,0.0,3.5626996272718267e-06,0.0,0
94.0,272.21000000000083,572.0113215435762,0.0034663940715646824,0.11496266007951617,500003000.0,0.0,2.888197292566902e-06,5e-06,6.773263531471945e-08,0.0,5.045936594402153e-05,0.0,3.5500474713008727e-06,0.0,0
95.0,272.20000000000084,571.5465587946123,0.0033811085774946292,0.11486789841943823,500003000.0,0.0,2.952682624023296e-06,5e-06,6.44853314563942e-08,0.0,5.391523771221261e-05,0.0,3.532457514534638e-06,0.0,0
96.0,272.19000000000085,571.0844244392686,0.0032991518541511944,0.11477683539350125,500003000.0,0.0,3.0142006124356807e-06,5e-06,6.151798841238455e-08,0.0,5.735584476224843e-05,0.0,3.5117929897326817e-06,0.0,0
97.0,272.18000000000086,570.6251240841246,0.0032212096419812486,0.1146902329355346,500003000.0,0.0,3.0730106257191186e-06,5e-06,5.881001328343814e-08,0.0,6.077897969250365e-05,0.0,3.4894893364387614e-06,0.0,0
98.0,272.17000000000087,570.1687288893606,0.0031476526020526308,0.11460850289116964,500003000.0,0.0,3.1293503821594585e-06,5e-06,5.6339756440339635e-08,0.0,6.41835591471935e-05,0.0,3.4666166918627467e-06,0.0,0
99.0,272.1600000000009,569.7152135157453,0.0030786159412681258,0.11453179549029802,500003000.0,0.0,3.1834359365353623e-06,5e-06,5.4085554375903986e-08,0.0,6.756932228924351e-05,0.0,3.4439432685382073e-06,0.0,0
100.0,272.1500000000009,569.2644865724949,0.0030140653569517006,0.11446007261883517,500003000.0,0.0,3.2354623856328492e-06,5e-06,5.202644909748691e-08,0.0,7.093658631903332e-05,0.0,3.421994995520374e-06,0.0,0
101.0,272.1400000000009,568.8164143688949,0.0029538500603831785,0.11439316673375899,500003000.0,0.0,3.2856050418362933e-06,5e-06,5.0142656203444136e-08,0.0,7.428605375408219e-05,0.0,3.4011087821009395e-06,0.0,0
102.0,272.1300000000009,568.3708389220915,0.002897744227993382,0.11433082691999275,500003000.0,0.0,3.3340208836748856e-06,5e-06,4.841584183859226e-08,0.0,7.761866465707249e-05,0.0,3.3814782116337886e-06,0.0,0
103.0,272.1200000000009,567.9275911985628,0.002845478500882015,0.1142727538898689,500003000.0,0.0,3.3808501416459143e-06,5e-06,4.682925797102855e-08,0.0,8.093548654502196e-05,0.0,3.3631914633598957e-06,0.0,0
104.0,272.1100000000009,567.4865005134467,0.0027967632072443127,0.11421862578582709,500003000.0,0.0,3.4262179175123834e-06,5e-06,4.5367775866469214e-08,0.0,8.42376349508752e-05,0.0,3.3462618846621687e-06,0.0,0
105.0,272.10000000000093,567.0474009145714,0.002751304897992357,0.11416811655332482,500003000.0,0.0,3.47023576679864e-06,5e-06,4.401784928625686e-08,0.0,8.752621825158841e-05,0.0,3.3306519866360394e-06,0.0,0
106.0,272.09000000000094,566.610135261112,0.0027088176232177297,0.11412090847024192,500003000.0,0.0,3.5130031985982937e-06,5e-06,4.2767431799653614e-08,0.0,9.080230121677074e-05,0.0,3.3162917922386204e-06,0.0,0
107.0,272.08000000000095,566.1745575865065,0.0026690301786120862,0.11407670019845773,500003000.0,0.0,3.554609065231932e-06,5e-06,4.1605866633638414e-08,0.0,9.40668826289067e-05,0.0,3.303092493276793e-06,0.0,0
108.0,272.07000000000096,565.7405342216224,0.0026316903452978657,0.11403521149477558,500003000.0,0.0,3.595132827837192e-06,5e-06,4.052376260525997e-08,0.0,9.732088319209113e-05,0.0,3.2909563200059325e-06,0.0,0
109.0,272.06000000000097,565.3079440526454,0.0025965669510921163,0.11399618550121349,500003000.0,0.0,3.6346456936138053e-06,5e-06,3.9512865776613524e-08,0.0,0.00010056514073070581,0.0,3.279783430731975e-06,0.0,0
110.0,272.050000000001,564.8766782011351,0.0025634504061513574,0.11395938934016825,500003000.0,0.0,3.6732116270335736e-06,5e-06,3.856593341976808e-08,0.0,0.00010380041035908519,0.0,3.269476513733546e-06,0.0,0
111.0,272.040000000001,564.446639341504,0.002532152215260375,0.1139246135725116,500003000.0,0.0,3.7108882415771224e-06,5e-06,3.7676614543548986e-08,0.0,0.0001070273678715807,0.0,3.259943675798537e-06,0.0,0
112.0,272.030000000001,564.0177408129238,0.0025025038438961644,0.11389167093766228,500003000.0,0.0,3.747727581073627e-06,5e-06,3.683933949650482e-08,0.0,0.00011024661506438544,0.0,3.251100080919346e-06,0.0,0
113.0,272.020000000001,563.5899056368346,0.0024743552137334035,0.1138603946819261,500003000.0,0.0,3.7837768009714115e-06,5e-06,3.604921989778436e-08,0.0,0.0001134586860661831,0.0,3.2428687037751253e-06,0.0,0
114.0,272.010000000001,563.1630655159996,0.0024475730235140603,0.11383063669279347,500003000.0,0.0,3.819078760239025e-06,5e-06,3.530195926761285e-08,0.0,0.00011666405403775954,0.0,3.2351804784810013e-06,0.0,0
115.0,272.000000000001,562.737159864586,0.002422039029557732,0.11380226558839746,500003000.0,0.0,3.85367253437501e-06,5e-06,3.4593774135985395e-08,0.0,0.00011986313781464082,0.0,3.2279740531684736e-06,0.0,0
116.0,271.99000000000103,562.3121348993709,0.0023976483738399335,0.1137751648598222,500003000.0,0.0,3.887593859409794e-06,5e-06,3.392132503478396e-08,0.0,0.00012305630822479052,0.0,3.221195304728207e-06,0.0,0
117.0,271.98000000000104,561.8879428083235,0.0023743080135869565,0.1137492311262076,500003000.0,0.0,3.920875515975978e-06,5e-06,3.328165656618393e-08,0.0,0.00012624389392724202,0.0,3.214796723954419e-06,0.0,0
118.0,271.97000000000105,561.4645410032457,0.002351935281901696,0.11372437253544643,500003000.0,0.0,3.953547661615441e-06,5e-06,3.2672145639463036e-08,0.0,0.00012942618669714044,0.0,3.208736747290001e-06,0.0,0
119.0,271.96000000000106,561.0418914567884,0.002330456592035679,0.11370050732448411,500003000.0,0.0,3.985638118561977e-06,5e-06,3.209045694653614e-08,0.0,0.0001326034461364623,0.0,3.2029790858732955e-06,0.0,0
120.0,271.95000000000107,560.6199601201495,0.002309806286625582,0.11367756254069494,500003000.0,0.0,4.017172623337291e-06,5e-06,3.153450477531443e-08,0.0,0.00013577590382439204,0.0,3.1974920838472236e-06,0.0,0
121.0,271.9400000000011,560.1987164154351,0.0022899256260393575,0.11365547291782141,500003000.0,0.0,4.048175043656792e-06,5e-06,3.1002420319500844e-08,0.0,0.00013894376694225576,0.0,3.1922481244492707e-06,0.0,0
122.0,271.9300000000011,559.7781327955129,0.0022707619058290884,0.1136341798953655,500003000.0,0.0,4.078667567377129e-06,5e-06,3.049252372033749e-08,0.0,0.00014210722141920688,0.0,3.1872230931114915e-06,0.0,0
123.0,271.9200000000011,559.3581843638334,0.002252267691060128,0.11361363076784459,500003000.0,0.0,4.108670867534522e-06,5e-06,3.000330015739349e-08,0.0,0.00014526643464941034,0.0,3.1823959003530647e-06,0.0,0
124.0,271.9100000000011,558.9388485468417,0.0022344001546870107,0.11359377794965231,500003000.0,0.0,4.138204246924898e-06,5e-06,2.953337939037543e-08,0.0,0.00014842155783185518,0.0,3.1777480633654274e-06,0.0,0
125.0,271.9000000000011,558.520104812049,0.0022171205072980538,0.11357457834144236,500003000.0,0.0,4.167285765157651e-06,5e-06,2.9081518232753253e-08,0.0,0.00015157272798159852,0.0,3.173263342705933e-06,0.0,0
126.0,271.8900000000011,558.1019344254644,0.0022003935062226976,0.11355599278469186,500003000.0,0.0,4.195932350667829e-06,5e-06,2.8646585510177915e-08,0.0,0.00015472006965730063,0.0,3.1689274291134212e-06,0.0,0
127.0,271.88000000000113,557.6843202427602,0.0021841870331462676,0.11353798559238482,500003000.0,0.0,4.224159899791601e-06,5e-06,2.8227549123771817e-08,0.0,0.00015786369644541157,0.0,3.1647276750765757e-06,0.0,0
128.0,271.87000000000114,557.2672465292446,0.002168471730451982,0.11352052414494662,500003000.0,0.0,4.251983364686551e-06,5e-06,2.7823464894949687e-08,0.0,0.00016100371223654638,0.0,3.160652865607129e-06,0.0,0
129.0,271.86000000000115,556.8506988043675,0.0021532206877541427,0.11350357854194892,500003000.0,0.0,4.279416831605959e-06,5e-06,2.743346691940769e-08,0.0,0.00016414021232497502,0.0,3.1566930230107433e-06,0.0,0
130.0,271.85000000000116,556.4346637070977,0.002138409171172251,0.11348712130130245,500003000.0,0.0,4.306473590806343e-06,5e-06,2.7056759200383955e-08,0.0,0.00016727328435779958,0.0,3.1528392408036896e-06,0.0,0
131.0,271.84000000000117,556.0191288790442,0.0021240143889953433,0.11347112709888374,500003000.0,0.0,4.333166199175016e-06,5e-06,2.6692608368673145e-08,0.0,0.00017040300915653178,0.0,3.149083542508507e-06,0.0,0
132.0,271.8300000000012,555.6040828626741,0.0021100152882758128,0.11345557254252858,500003000.0,0.0,4.359506536502273e-06,5e-06,2.6340337327257076e-08,0.0,0.0001735294614303156,0.0,3.1454187615181544e-06,0.0,0
133.0,271.8200000000012,555.1895150123919,0.0020963923777337357,0.11344043597525966,500003000.0,0.0,4.38550585618697e-06,5e-06,2.5999319684696974e-08,0.0,0.00017665271039704364,0.0,3.141838438752587e-06,0.0,0
134.0,271.8100000000012,554.7754154165897,0.0020831275730985865,0.11342569730344287,500003000.0,0.0,4.411174831050602e-06,5e-06,2.5668974863632257e-08,0.0,0.00017977282032609454,0.0,3.138336735351579e-06,0.0,0
135.0,271.8000000000012,554.3617748290839,0.0020702040615654393,0.11341133784618385,500003000.0,0.0,4.436523594838765e-06,5e-06,2.5348763788162792e-08,0.0,0.00018288985101418752,0.0,3.134908357979382e-06,0.0,0
136.0,271.7900000000012,553.9485846086033,0.0020576061826114156,0.11339734020290138,500003000.0,0.0,4.4615617799084455e-06,5e-06,2.503818506968113e-08,0.0,0.00018600385820403593,0.0,3.1315484947624876e-06,0.0,0
137.0,271.7800000000012,553.5358366652011,0.002045319322843797,0.11338368813649291,500003000.0,0.0,4.486298551531629e-06,5e-06,2.4736771623183525e-08,0.0,0.00018911489395393967,0.0,3.128252760185166e-06,0.0,0
138.0,271.77000000000123,553.1235234126441,0.0020333298229135988,0.11337036646990395,500003000.0,0.0,4.510742639188157e-06,5e-06,2.4444087656527973e-08,0.0,0.00019222300696516238,0.0,3.125017147533487e-06,0.0,0
139.0,271.76000000000124,552.7116377259779,0.002021624894829266,0.11335736099425464,500003000.0,0.0,4.534902365171934e-06,5e-06,2.4159725983776534e-08,0.0,0.0001953282428728465,0.0,3.121837987699394e-06,0.0,0
140.0,271.75000000000125,552.3001729035873,0.002010192548309142,0.11334465838701013,500003000.0,0.0,4.558785670793551e-06,5e-06,2.388330562161688e-08,0.0,0.00019843064450537893,0.0,3.1187119134237073e-06,0.0,0
141.0,271.74000000000126,551.8891226331826,0.0019990215249166,0.11333224613879622,500003000.0,0.0,4.582400140426189e-06,5e-06,2.361446963263875e-08,0.0,0.0002015302521162606,0.0,3.1156358280498282e-06,0.0,0
142.0,271.73000000000127,551.4784809612133,0.0019881012390685626,0.11332011248785401,500003000.0,0.0,4.605753023612544e-06,5e-06,2.33528831863552e-08,0.0,0.0002046271035920587,0.0,3.1126068782555403e-06,0.0,0
143.0,271.7200000000013,551.0682422652964,0.001977421724978612,0.11330824636108727,500003000.0,0.0,4.628851255423536e-06,5e-06,2.3098231810991292e-08,0.0,0.0002077212346393729,0.0,3.109622430064371e-06,0.0,0
144.0,271.7100000000013,550.6584012292976,0.001966973588853671,0.11329663732094852,500003000.0,0.0,4.651701475237791e-06,5e-06,2.2850219814255604e-08,0.0,0.00021081267895338738,0.0,3.106680047737211e-06,0.0,0
145.0,271.7000000000013,550.2489528207562,0.00195674796570966,0.11328527551745515,500003000.0,0.0,4.674310044091438e-06,5e-06,2.2608568853646986e-08,0.0,0.0002139014683702088,0.0,3.103777475131552e-06,0.0,0
146.0,271.6900000000013,549.8398922703899,0.0019467364802381315,0.11327415164470911,500003000.0,0.0,4.696683060730621e-06,5e-06,2.237301663918335e-08,0.0,0.0002169876330048343,0.0,3.1009126191446507e-06,0.0,0
147.0,271.6800000000013,549.4312150534452,0.0019369312113068915,0.11326325690145223,500003000.0,0.0,4.718826376485141e-06,5e-06,2.2143315754519747e-08,0.0,0.00022007120137641458,0.0,3.098083535032004e-06,0.0,0
148.0,271.6700000000013,549.0229168726934,0.0019273246596642757,0.11325258295518226,500003000.0,0.0,4.740745609068539e-06,5e-06,2.1919232583398314e-08,0.0,0.00022315220052221557,0.0,3.095288413316462e-06,0.0,0
149.0,271.66000000000133,548.6149936428998,0.0019179097184880423,0.11324212190943106,500003000.0,0.0,4.7624461553987265e-06,5e-06,2.1700546330187334e-08,0.0,0.00022623065610148326,0.0,3.092525568067798e-06,0.0,0
150.0,271.65000000000134,548.2074414766079,0.001908679646510869,0.11323186627390092,500003000.0,0.0,4.783933203523882e-06,5e-06,2.1487048125155346e-08,0.0,0.0002293065924903179,0.0,3.0897934264375752e-06,0.0,0
151.0,271.64000000000135,547.8002566711117,0.00189962804340027,0.11322180893711131,500003000.0,0.0,4.805211743729128e-06,5e-06,2.127854020524636e-08,0.0,0.00023238003286844204,0.0,3.0870905192100215e-06,0.0,0
152.0,271.63000000000136,547.3934356964879,0.0018907488272372763,0.11321194314137473,500003000.0,0.0,4.826286578892782e-06,5e-06,2.1074835163654166e-08,0.0,0.00023545099929875754,0.0,3.084415472367583e-06,0.0,0
153.0,271.62000000000137,546.9869751845941,0.0018820362137939028,0.11320226245977083,500003000.0,0.0,4.847162334153203e-06,5e-06,2.0875755260420997e-08,0.0,0.00023851951280033694,0.0,3.0817669994074365e-06,0.0,0
154.0,271.6100000000014,546.5808719189304,0.0018734846975241304,0.11319276077502671,500003000.0,0.0,4.867843465942398e-06,5e-06,2.068113178919495e-08,0.0,0.00024158559341556598,0.0,3.079143894470482e-06,0.0,0
155.0,271.6000000000014,546.1751228252925,0.0018650890340132786,0.1131834322600147,500003000.0,0.0,4.888334270436201e-06,5e-06,2.049080449380333e-08,0.0,0.00024464926027192537,0.0,3.0765450260452207e-06,0.0,0
156.0,271.5900000000014,545.7697249631345,0.0018568442238362515,0.11317427135981806,500003000.0,0.0,4.908638891467172e-06,5e-06,2.030462103097092e-08,0.0,0.0002477105316389907,0.0,3.0739693313272164e-06,0.0,0
157.0,271.5800000000014,545.3646755175813,0.0018487454976194861,0.11316527277513289,500003000.0,0.0,4.928761327941284e-06,5e-06,2.0122436474112107e-08,0.0,0.0002507694249810434,0.0,3.071415811042158e-06,0.0,0
158.0,271.5700000000014,544.9599717920322,0.0018407883022371063,0.11315643144693022,500003000.0,0.0,4.94870544079621e-06,5e-06,1.9944112854925894e-08,0.0,0.0002538259570057096,0.0,3.0688835247488177e-06,0.0,0
159.0,271.5600000000014,544.5556112013007,0.0018329682880400266,0.1131477425422669,500003000.0,0.0,4.9684749595356326e-06,5e-06,1.9769518739422864e-08,0.0,0.00025688014370900023,0.0,3.0663715865735358e-06,0.0,0
160.0,271.55000000000143,544.151591265248,0.001825281296994996,0.11313920144110545,500003000.0,0.0,4.988073488370645e-06,5e-06,1.9598528835011896e-08,0.0,0.0002599320004170353,0.0,3.0638791612789416e-06,0.0,0
161.0,271.54000000000144,543.7479096028652,0.0018177233516942781,0.11313080372410456,500003000.0,0.0,5.007504511997033e-06,5e-06,1.9431023626388092e-08,0.0,0.00026298154182477013,0.0,3.061405460699126e-06,0.0,0
162.0,271.53000000000145,543.3445639267663,0.0018102906451387124,0.11312254516126519,500003000.0,0.0,5.026771401034545e-06,5e-06,1.9266889037512364e-08,0.0,0.00026602878203197457,0.0,3.0589497404674555e-06,0.0,0
163.0,271.52000000000146,542.941552038061,0.0018029795312248798,0.11311442170136088,500003000.0,0.0,5.045877417151988e-06,5e-06,1.910601611744261e-08,0.0,0.00026907373457668154,0.0,3.0565112970010754e-06,0.0,0
164.0,271.51000000000147,542.5388718215706,0.0017957865159048403,0.11310642946211646,500003000.0,0.0,5.064825717900309e-06,5e-06,1.8948300748321063e-08,0.0,0.00027211641246634546,0.0,3.0540894647628934e-06,0.0,0
165.0,271.5000000000015,542.1365212413684,0.0017887082489138617,0.11309856472101543,500003000.0,0.0,5.083619361273483e-06,5e-06,1.879364337317441e-08,0.0,0.00027515682820684813,0.0,3.051683613690875e-06,0.0,0
166.0,271.4900000000015,541.7344983366072,0.0017817415160945593,0.11309082390677183,500003000.0,0.0,5.1022613100161935e-06,5e-06,1.8641948742710155e-08,0.0,0.00027819499382959517,0.0,3.049293146904753e-06,0.0,0
167.0,271.4800000000015,541.332801217624,0.0017748832321773378,0.11308320359130808,500003000.0,0.0,5.120754435694806e-06,5e-06,1.8493125678612326e-08,0.0,0.00028123092091677447,0.0,3.0469174985073005e-06,0.0,0
168.0,271.4700000000015,540.9314280622888,0.0017681304340813053,0.11307570048231264,500003000.0,0.0,5.139101522547895e-06,5e-06,1.8347086853088468e-08,0.0,0.0002842646206250033,0.0,3.0445561316415345e-06,0.0,0
169.0,271.4600000000015,540.5303771125863,0.001761480274608429,0.11306831141623164,500003000.0,0.0,5.157305271130383e-06,5e-06,1.8203748582487833e-08,0.0,0.00028729610370742945,0.0,3.0422085366329953e-06,0.0,0
170.0,271.4500000000015,540.129646671413,0.0017549300165458082,0.11306103335171747,500003000.0,0.0,5.1753683017647654e-06,5e-06,1.806303063438238e-08,0.0,0.0002903253805344156,0.0,3.0398742292854682e-06,0.0,0
171.0,271.44000000000153,539.7292350995692,0.0017484770271474215,0.11305386336349699,500003000.0,0.0,5.193293157811872e-06,5e-06,1.7924856047106616e-08,0.0,0.0002933524611129338,0.0,3.0375527493209903e-06,0.0,0
172.0,271.43000000000154,539.329140812935,0.0017421187729533827,0.11304679863661482,500003000.0,0.0,5.21108230877255e-06,5e-06,1.7789150960677706e-08,0.0,0.0002963773551047592,0.0,3.0352436589282058e-06,0.0,0
173.0,271.42000000000155,538.9293622798149,0.0017358528149182817,0.11303983646102012,500003000.0,0.0,5.228738153230766e-06,5e-06,1.7655844458215826e-08,0.0,0.0002994000718435394,0.0,3.0329465414032618e-06,0.0,0
174.0,271.41000000000156,538.5298980184433,0.0017296768038357335,0.11303297422648417,500003000.0,0.0,5.2462630216479595e-06,5e-06,1.75248684171939e-08,0.0,0.00030242062035082385,0.0,3.0306609998918072e-06,0.0,0
175.0,271.40000000000157,538.1307465946331,0.0017235884760433695,0.11302620941782604,500003000.0,0.0,5.2636591790178185e-06,5e-06,1.739615736985866e-08,0.0,0.0003054390093511448,0.0,3.028386656233538e-06,0.0,0
176.0,271.3900000000016,537.7319066195639,0.001717585649364528,0.113019539610405,500003000.0,0.0,5.280928827389742e-06,5e-06,1.7269648371923533e-08,0.0,0.0003084552472861847,0.0,3.0261231498589157e-06,0.0,0
177.0,271.3800000000016,537.3333767476931,0.0017116662193146226,0.11301296246590509,500003000.0,0.0,5.29807410826914e-06,5e-06,1.7145280879397906e-08,0.0,0.0003114693423281473,0.0,3.0238701368120675e-06,0.0,0
178.0,271.3700000000016,536.9351556747903,0.001705828155485145,0.1130064757283169,500003000.0,0.0,5.315097104901429e-06,5e-06,1.7022996632288944e-08,0.0,0.0003144813023923147,0.0,3.021627288768883e-06,0.0,0
179.0,271.3600000000016,536.5372421360764,0.0017000694981788023,0.11300007722019867,500003000.0,0.0,5.331999844446992e-06,5e-06,1.6902739545562194e-08,0.0,0.0003174911351489274,0.0,3.0193942922013286e-06,0.0,0
180.0,271.3500000000016,536.1396349044728,0.0016943883551847616,0.11299376483909418,500003000.0,0.0,5.348784300052911e-06,5e-06,1.6784455605919417e-08,0.0,0.0003204988480343446,0.0,3.017170847510652e-06,0.0,0
181.0,271.3400000000016,535.742332788939,0.0016887828987854903,0.11298753655420612,500003000.0,0.0,5.365452392827919e-06,5e-06,1.6668092775007513e-08,0.0,0.00032350444826162754,0.0,3.0149566683101677e-06,0.0,0
182.0,271.33000000000163,535.3453346329059,0.0016832513628866064,0.11298139040320732,500003000.0,0.0,5.3820059937256145e-06,5e-06,1.6553600897695767e-08,0.0,0.0003265079428305097,0.0,3.012751480681169e-06,0.0,0
183.0,271.32000000000164,534.9486393127921,0.0016777920403123758,0.11297532448923597,500003000.0,0.0,5.3984469253412074e-06,5e-06,1.6440931615592625e-08,0.0,0.00032950933853680923,0.0,3.010555022493122e-06,0.0,0
184.0,271.31000000000165,534.5522457365967,0.001672403280275292,0.11296933697808353,500003000.0,0.0,5.414776963626849e-06,5e-06,1.633003828564143e-08,0.0,0.0003325086419813728,0.0,3.008367042818414e-06,0.0,0
185.0,271.30000000000166,534.1561528425681,0.0016670834859355832,0.11296342609548393,500003000.0,0.0,5.430997839529597e-06,5e-06,1.6220875902747694e-08,0.0,0.0003355058595785004,0.0,3.006187301303873e-06,0.0,0
186.0,271.29000000000167,533.7603595979434,0.0016618311121159302,0.11295759012457318,500003000.0,0.0,5.447111240556474e-06,5e-06,1.6113401026877248e-08,0.0,0.00033850099756392967,0.0,3.004015567628675e-06,0.0,0
187.0,271.2800000000017,533.3648649977481,0.0016566446631443021,0.11295182740349374,500003000.0,0.0,5.46311881227064e-06,5e-06,1.6007571714165806e-08,0.0,0.00034149406200242627,0.0,3.001851621012201e-06,0.0,0
188.0,271.2700000000017,532.9696680636616,0.0016515226907780622,0.11294613632308659,500003000.0,0.0,5.47902215972205e-06,5e-06,1.590334745140998e-08,0.0,0.0003444850587949488,0.0,2.9996952496976518e-06,0.0,0
189.0,271.2600000000017,532.5747678429368,0.0016464637922630754,0.11294051532473692,500003000.0,0.0,5.4948228488163485e-06,5e-06,1.580068909429899e-08,0.0,0.0003474739936854665,0.0,2.997546250518968e-06,0.0,0
190.0,271.2500000000017,532.1801634073765,0.0016414666084665352,0.11293496289829608,500003000.0,0.0,5.51052240762499e-06,5e-06,1.5699558808641066e-08,0.0,0.0003504608722674081,0.0,2.995404428449384e-06,0.0,0
191.0,271.2400000000017,531.7858538523583,0.0016365298221252544,0.11292947758013927,500003000.0,0.0,5.5261223276398365e-06,5e-06,1.5599920014846494e-08,0.0,0.0003534456999898017,0.0,2.9932695962164157e-06,0.0,0
192.0,271.2300000000017,531.3918382959072,0.0016316521561696717,0.11292405795129956,500003000.0,0.0,5.541624064974989e-06,5e-06,1.5501737335152346e-08,0.0,0.00035642848216310566,0.0,2.9911415739193242e-06,0.0,0
193.0,271.22000000000173,530.9981158778143,0.0016268323721313482,0.11291870263570147,500003000.0,0.0,5.557029041518531e-06,5e-06,1.5404976543542224e-08,0.0,0.0003594092239647497,0.0,2.9890201886708383e-06,0.0,0
194.0,271.21000000000174,530.6046857587968,0.0016220692686261806,0.11291341029847368,500003000.0,0.0,5.572338646036703e-06,5e-06,1.5309604518172828e-08,0.0,0.0003623879304444008,0.0,2.9869052742562033e-06,0.0,0
195.0,271.20000000000175,530.211547119701,0.0016173616799073365,0.11290817964434163,500003000.0,0.0,5.5875542352328474e-06,5e-06,1.521558919614441e-08,0.0,0.00036536460652896276,0.0,2.984796670805275e-06,0.0,0
196.0,271.19000000000176,529.8186991607367,0.0016127084745110043,0.11290300941612319,500003000.0,0.0,5.60267713476358e-06,5e-06,1.5122899530732514e-08,0.0,0.00036833925702736827,0.0,2.9826942245269723e-06,0.0,0
197.0,271.18000000000177,529.426141100754,0.0016081085539292328,0.1128978983932547,500003000.0,0.0,5.617708640213948e-06,5e-06,1.5031505450368182e-08,0.0,0.0003713118866351088,0.0,2.980597787390537e-06,0.0,0
198.0,271.1700000000018,529.0338721765505,0.0016035608513669253,0.11289284539040767,500003000.0,0.0,5.632650018033768e-06,5e-06,1.4941377819819856e-08,0.0,0.00037428249993855505,0.0,2.9785072168645757e-06,0.0,0
199.0,271.1600000000018,528.6418916422084,0.001599064330569222,0.112887849256188,500003000.0,0.0,5.64750250643713e-06,5e-06,1.4852488403362337e-08,0.0,0.0003772511014191055,0.0,2.9764223756942443e-06,0.0,0
200.0,271.1500000000018,528.2501987684668,0.0015946179846622055,0.11288290887184682,500003000.0,0.0,5.662267316266456e-06,5e-06,1.4764809829325868e-08,0.0,0.00038021769545709563,0.0,2.9743431316150767e-06,0.0,0
201.0,271.1400000000018,527.858792842117,0.0015902208350924152,0.11287802315010254,500003000.0,0.0,5.6769456318232074e-06,5e-06,1.4678315556751977e-08,0.0,0.00038318228633556694,0.0,2.9722693571673974e-06,0.0,0
202.0,271.1300000000018,527.4676731654284,0.0015858719305823499,0.11287319103398041,500003000.0,0.0,5.691538611666524e-06,5e-06,1.4592979843316954e-08,0.0,0.0003861448782438437,0.0,2.97020092946142e-06,0.0,0
203.0,271.1200000000018,527.0768390555986,0.0015815703461432573,0.11286841149571458,500003000.0,0.0,5.706047389381371e-06,5e-06,1.450877771484657e-08,0.0,0.0003891054752809468,0.0,2.9681377299740815e-06,0.0,0
204.0,271.11000000000183,526.6862898442271,0.0015773151821394382,0.11286368353571041,500003000.0,0.0,5.720473074317679e-06,5e-06,1.4425684936307965e-08,0.0,0.0003920640814588698,0.0,2.9660796443709743e-06,0.0,0
205.0,271.10000000000184,526.2960248768127,0.0015731055633798618,0.11285900618153333,500003000.0,0.0,5.7348167523016804e-06,5e-06,1.4343677984001494e-08,0.0,0.00039502070070569426,0.0,2.9640265623115323e-06,0.0,0
206.0,271.09000000000185,525.9060435122726,0.0015689406382584092,0.11285437848695379,500003000.0,0.0,5.749079486320778e-06,5e-06,1.4262734019097633e-08,0.0,0.00039797533686857525,0.0,2.961978377280983e-06,0.0,0
207.0,271.08000000000186,525.516345122482,0.0015648195779269791,0.11284979953103003,500003000.0,0.0,5.763262317183104e-06,5e-06,1.418283086232556e-08,0.0,0.00040092799371659,0.0,2.9599349864226892e-06,0.0,0
208.0,271.07000000000187,525.1269290918325,0.0015607415755103382,0.11284526841723364,500003000.0,0.0,5.7773662641529525e-06,5e-06,1.4103946969848902e-08,0.0,0.0004038786749434725,0.0,2.957896290390759e-06,0.0,0
